Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,959410,10,IIFL31320,IIFL31320,F,0.01,
BSE,959409,10,IIFL310320B,IIFL310320B,F,0.01,
BSE,959408,10,IIFL310320A,IIFL310320A,F,0.01,
BSE,959407,10,IIFL310320,IIFL310320,F,0.01,
BSE,959405,1000,11HFL23,11HFL23,F,0.01,
BSE,959402,10,IIFL27MAR20,IIFL27MAR20,F,0.01,
BSE,959401,1,92CBI30,92CBI30,F,0.01,
BSE,959400,1,113448NA24,113448NA24,F,0.01,
BSE,959398,1,782NHAI35,782NHAI35,F,0.01,
BSE,959397,1,72RECL30,72RECL30,F,0.01,
BSE,959396,1,925MFL23A,925MFL23A,F,0.01,
BSE,959395,1,1195GDPL23A,1195GDPL23A,F,0.01,
BSE,959394,1,1195GDPL23,1195GDPL23,F,0.01,
BSE,959393,1,1195GDPL22A,1195GDPL22A,F,0.01,
BSE,959389,1,699IRFC25,699IRFC25,F,0.01,
BSE,959388,1,6SPISPL23,6SPISPL23,F,0.01,
BSE,959387,1,915AHFL23,915AHFL23,F,0.01,
BSE,959386,1,825RECL30,825RECL30,F,0.01,
BSE,959383,1,947NCMSL23,947NCMSL23,F,0.01,
BSE,959382,5,689NHPCL30,689NHPCL30,F,0.01,
BSE,959381,5,689NHPCL29,689NHPCL29,F,0.01,
BSE,959380,5,689NHPCL28,689NHPCL28,F,0.01,
BSE,959379,5,689NHPCL27,689NHPCL27,F,0.01,
BSE,959378,5,689NHPCL26,689NHPCL26,F,0.01,
BSE,959377,10,OFSPL23320,OFSPL23320,F,0.01,
BSE,959374,1,87BOM30,87BOM30,F,0.01,
BSE,959370,10,1045CJ23,1045CJ23,F,0.01,
BSE,959369,1,752NHAI36,752NHAI36,F,0.01,
BSE,959368,10,94CJ23,94CJ23,F,0.01,
BSE,959365,1,765SPTL23,765SPTL23,F,0.01,
BSE,959364,10,10SSTO24,10SSTO24,F,0.01,
BSE,959358,10,EARCL6320,EARCL6320,F,0.01,
BSE,959355,1,6NABARD8330,6NABARD8330,F,0.01,
BSE,959354,1,703HPCL6320,703HPCL6320,F,0.01,
BSE,959353,1,77BHFL35,77BHFL35,F,0.01,
BSE,959352,1,74IREDA30,74IREDA30,F,0.01,
BSE,959351,10,EARCL060320,EARCL060320,F,0.01,
BSE,959350,1,925SCUFL24,925SCUFL24,F,0.01,
BSE,959349,1,925SCUFL23,925SCUFL23,F,0.01,
BSE,959348,1,77TSL25,77TSL25,F,0.01,
BSE,959347,10,925SCUF5323,925SCUF5323,F,0.01,
BSE,959345,10,EARC6MAR20,EARC6MAR20,F,0.01,
BSE,959342,1,11AMFL70325,11AMFL70325,F,0.01,
BSE,959339,1,75RECL30,75RECL30,F,0.01,
BSE,959338,1,741PFCL30A,741PFCL30A,F,0.01,
BSE,959337,1,639IOCL25,639IOCL25,F,0.01,
BSE,959335,1,IXXX311219,IXXX311219,F,0.01,
BSE,959334,1,ITXXX311219,ITXXX311219,F,0.01,
BSE,959333,1,7TRCL20,7TRCL20,F,0.01,
BSE,959332,1,69TRCL20,69TRCL20,F,0.01,
BSE,959331,10,AFPL27220,AFPL27220,F,0.01,
BSE,959326,1,692HFSL22,692HFSL22,F,0.01,
BSE,959325,1,775MMFS30,775MMFS30,F,0.01,
BSE,959324,1,745MMFS24,745MMFS24,F,0.01,
BSE,959321,1,708IRFC30,708IRFC30,F,0.01,
BSE,959320,1,11MECL13230,11MECL13230,F,0.01,
BSE,959319,1,6CPCL280223,6CPCL280223,F,0.01,
BSE,959316,1,85TML27,85TML27,F,0.01,
BSE,959315,1,85TML26,85TML26,F,0.01,
BSE,959314,1,74SBICPS25,74SBICPS25,F,0.01,
BSE,959313,1,714RECL30,714RECL30,F,0.01,
BSE,959312,1,835IIL25,835IIL25,F,0.01,
BSE,959311,1,92VL30,92VL30,F,0.01,
BSE,959309,1,95STFC23,95STFC23,F,0.01,
BSE,959308,1,74HDFC28230,74HDFC28230,F,0.01,
BSE,959307,1,76BFL30,76BFL30,F,0.01,
BSE,959305,1,0BHFL23,0BHFL23,F,0.01,
BSE,959303,10,0SRPL23,0SRPL23,F,0.01,
BSE,959300,1,699RECL24,699RECL24,F,0.01,
BSE,959299,1,68RECL23,68RECL23,F,0.01,
BSE,959298,1,741PFCL30,741PFCL30,F,0.01,
BSE,959297,1,87LTICL20,87LTICL20,F,0.01,
BSE,959296,1,727NHAI35,727NHAI35,F,0.01,
BSE,959295,1,7HFSL170423,7HFSL170423,F,0.01,
BSE,959293,1,85LTFL23B,85LTFL23B,F,0.01,
BSE,959292,1,85LTFL23A,85LTFL23A,F,0.01,
BSE,959291,1,85LTFL23,85LTFL23,F,0.01,
BSE,959290,1,73BFL20,73BFL20,F,0.01,
BSE,959289,1,850IIL20,850IIL20,F,0.01,
BSE,959288,5,713NHPCL30,713NHPCL30,F,0.01,
BSE,959287,5,713NHPCL29,713NHPCL29,F,0.01,
BSE,959286,5,713NHPCL28,713NHPCL28,F,0.01,
BSE,959285,5,713NHPCL27,713NHPCL27,F,0.01,
BSE,959284,5,713NHPCL26,713NHPCL26,F,0.01,
BSE,959283,1,ABHFL17220,ABHFL17220,F,0.01,
BSE,959282,1,8ONGCPL25,8ONGCPL25,F,0.01,
BSE,959281,1,798ONGCPL23,798ONGCPL23,F,0.01,
BSE,959280,1,665GIL23,665GIL23,F,0.01,
BSE,959279,1,7FL24,7FL24,F,0.01,
BSE,959277,1,925MFL23,925MFL23,F,0.01,
BSE,959276,1,0AFL100323,0AFL100323,F,0.01,
BSE,959275,1,727NABARD30,727NABARD30,F,0.01,
BSE,959274,1,0AML23,0AML23,F,0.01,
BSE,959272,1,10STFC23,10STFC23,F,0.01,
BSE,959271,1,6HDFC130223,6HDFC130223,F,0.01,
BSE,959270,1,8THDCL60223,8THDCL60223,F,0.01,
BSE,959268,1,71BHFL23,71BHFL23,F,0.01,
BSE,959266,1,71BFL23,71BFL23,F,0.01,
BSE,959264,1,MOHF29DEC22,MOHF29DEC22,F,0.01,
BSE,959263,10,EFILK2B001A,EFILK2B001A,F,0.01,
BSE,959259,1,795CTI23,795CTI23,F,0.01,
BSE,959257,1,0GIL23,0GIL23,F,0.01,
BSE,959256,1,735HDFC25,735HDFC25,F,0.01,
BSE,959254,1,0GIL23,0GIL23,F,0.01,
BSE,959251,1,0SHTPL30223,0SHTPL30223,F,0.01,
BSE,959250,1,7MRPL290120,7MRPL290120,F,0.01,
BSE,959247,1,688RECL25,688RECL25,F,0.01,
BSE,959245,1,8HCFSL25,8HCFSL25,F,0.01,
BSE,959244,10,1325AFI25,1325AFI25,F,0.01,
BSE,959243,10,13AFI23,13AFI23,F,0.01,
BSE,959242,10,1275AFI25,1275AFI25,F,0.01,
BSE,959241,10,1250AFI23,1250AFI23,F,0.01,
BSE,959239,1,6GAL281223,6GAL281223,F,0.01,
BSE,959237,1,736NLCIL30,736NLCIL30,F,0.01,
BSE,959234,1,7HDBFSL3020,7HDBFSL3020,F,0.01,
BSE,959233,1,95IDBIBL30,95IDBIBL30,F,0.01,
BSE,959231,1,8LTICL0120,8LTICL0120,F,0.01,
BSE,959230,10,EARCL31120,EARCL31120,F,0.01,
BSE,959229,1,8BHFL35,8BHFL35,F,0.01,
BSE,959228,1,7NABARD3120,7NABARD3120,F,0.01,
BSE,959227,1,7ABL30JAN20,7ABL30JAN20,F,0.01,
BSE,959225,1,790BFL30,790BFL30,F,0.01,
BSE,959224,1,765BFL25,765BFL25,F,0.01,
BSE,959223,1,76MMFSL23,76MMFSL23,F,0.01,
BSE,959222,1,6HPCL280120,6HPCL280120,F,0.01,
BSE,959221,10,123KFL23,123KFL23,F,0.01,
BSE,959219,1,6NHB21JAN20,6NHB21JAN20,F,0.01,
BSE,959218,1,985TILPER,985TILPER,F,0.01,
BSE,959217,50,12OFSPL2820,12OFSPL2820,F,0.01,
BSE,959216,1,8LTFL20,8LTFL20,F,0.01,
BSE,959215,1,8LTFL2820,8LTFL2820,F,0.01,
BSE,959213,1,7RECL280120,7RECL280120,F,0.01,
BSE,959212,10,CCL22JAN20,CCL22JAN20,F,0.01,
BSE,959211,1,9MRHFL30,9MRHFL30,F,0.01,
BSE,959210,1,754NHAI30,754NHAI30,F,0.01,
BSE,959209,10,1375SIBLPER,1375SIBLPER,F,0.01,
BSE,959208,1,815ABFL30,815ABFL30,F,0.01,
BSE,959207,1,659IRFC23,659IRFC23,F,0.01,
BSE,959206,1,786PFCL30,786PFCL30,F,0.01,
BSE,959205,1,8.9JSWSL30,8.9JSWSL30,F,0.01,
BSE,959203,10,ELL20JAN20,ELL20JAN20,F,0.01,
BSE,959201,1,756KMPL23,756KMPL23,F,0.01,
BSE,959200,1,757HFSL23,757HFSL23,F,0.01,
BSE,959199,1,679HUDCO23,679HUDCO23,F,0.01,
BSE,959198,1,784BOB35,784BOB35,F,0.01,
BSE,959196,1,8LTICL0820,8LTICL0820,F,0.01,
BSE,959195,1,6IOCL140120,6IOCL140120,F,0.01,
BSE,959194,5,73NHPCJAN20,73NHPCJAN20,F,0.01,
BSE,959193,5,7NHPC3JAN20,7NHPC3JAN20,F,0.01,
BSE,959192,5,7NHPC312020,7NHPC312020,F,0.01,
BSE,959191,5,73NHPC30120,73NHPC30120,F,0.01,
BSE,959190,5,7NHPC030126,7NHPC030126,F,0.01,
BSE,959189,10,ELL130120A,ELL130120A,F,0.01,
BSE,959187,1,FBRT126,FBRT126,F,0.01,
BSE,959186,1,FBRT1025,FBRT1025,F,0.01,
BSE,959185,1,FBRT725,FBRT725,F,0.01,
BSE,959184,1,FBRT425,FBRT425,F,0.01,
BSE,959183,1,FBRT125,FBRT125,F,0.01,
BSE,959182,1,FBRT1024,FBRT1024,F,0.01,
BSE,959181,1,FBRT724,FBRT724,F,0.01,
BSE,959180,1,FBRT424,FBRT424,F,0.01,
BSE,959179,1,FBRT124,FBRT124,F,0.01,
BSE,959178,1,FBRT1023,FBRT1023,F,0.01,
BSE,959177,1,FBRT723,FBRT723,F,0.01,
BSE,959176,1,FBRT423,FBRT423,F,0.01,
BSE,959175,1,FBRT23,FBRT23,F,0.01,
BSE,959174,1,FBRT123,FBRT123,F,0.01,
BSE,959173,1,FBRT722,FBRT722,F,0.01,
BSE,959163,1,7PFCL070120,7PFCL070120,F,0.01,
BSE,959162,1,7MRP130120,7MRP130120,F,0.01,
BSE,959161,1,6MRPC130120,6MRPC130120,F,0.01,
BSE,959160,1,7PGCIL80120,7PGCIL80120,F,0.01,
BSE,959159,1,755IRFC30,755IRFC30,F,0.01,
BSE,959158,1,PGCIL8JAN20,PGCIL8JAN20,F,0.01,
BSE,959155,1,789RECL30,789RECL30,F,0.01,
BSE,959154,1,712RECL23,712RECL23,F,0.01,
BSE,959153,1,757NABARD35,757NABARD35,F,0.01,
BSE,959152,1,75HDFCL25,75HDFCL25,F,0.01,
BSE,959151,1,86IIL24A,86IIL24A,F,0.01,
BSE,959149,1,793PFCL29,793PFCL29,F,0.01,
BSE,959146,1,IIL311219,IIL311219,F,0.01,
BSE,959145,10,CCL30DEC19,CCL30DEC19,F,0.01,
BSE,959144,1,74BOB3JAN20,74BOB3JAN20,F,0.01,
BSE,959140,1,127156SFP20,127156SFP20,F,0.01,
BSE,959139,1,721HDFC22,721HDFC22,F,0.01,
BSE,959138,1,815PNB29,815PNB29,F,0.01,
BSE,959134,10,EFIL261219B,EFIL261219B,F,0.01,
BSE,959132,10,EFIL261219,EFIL261219,F,0.01,
BSE,959130,1,7RECL261219,7RECL261219,F,0.01,
BSE,959128,1,SKFL23DEC19,SKFL23DEC19,F,0.01,
BSE,959126,1,155SCNL26,155SCNL26,F,0.01,
BSE,959122,1,14SHFL2026,14SHFL2026,F,0.01,
BSE,959121,1,114AFSL22,114AFSL22,F,0.01,
BSE,959119,1,778NABARD34,778NABARD34,F,0.01,
BSE,959118,1,885TAIG29,885TAIG29,F,0.01,
BSE,959117,1,899BOBPERP,899BOBPERP,F,0.01,
BSE,959115,1,75SCPSL2023,75SCPSL2023,F,0.01,
BSE,959112,2,10CIFCLPERP,10CIFCLPERP,F,0.01,
BSE,959111,1000,11HFL22,11HFL22,F,0.01,
BSE,959109,1,1140AFSL22,1140AFSL22,F,0.01,
BSE,959108,1,775ABFL22,775ABFL22,F,0.01,
BSE,959105,1,88OPAL10325,88OPAL10325,F,0.01,
BSE,959104,1,84OPAL10323,84OPAL10323,F,0.01,
BSE,959103,1,78NHAI2034,78NHAI2034,F,0.01,
BSE,959101,1,92VL9122022,92VL9122022,F,0.01,
BSE,959100,1,KMPL061219,KMPL061219,F,0.01,
BSE,959098,1,975SMIL22,975SMIL22,F,0.01,
BSE,959097,1,0AFL22D,0AFL22D,F,0.01,
BSE,959096,1,13VRKPL44,13VRKPL44,F,0.01,
BSE,959095,1,1219AFPL22,1219AFPL22,F,0.01,
BSE,959094,2,8IHFCL,8IHFCL,F,0.01,
BSE,959093,2,77IFCL22,77IFCL22,F,0.01,
BSE,959092,1,114MML24,114MML24,F,0.01,
BSE,959091,1,855LTFL22,855LTFL22,F,0.01,
BSE,959089,1,115EARCL23,115EARCL23,F,0.01,
BSE,959087,1,87HFSLPERP,87HFSLPERP,F,0.01,
BSE,959086,1,975ISCFL24,975ISCFL24,F,0.01,
BSE,959085,1,87BOBPER,87BOBPER,F,0.01,
BSE,959082,1,84IIL24,84IIL24,F,0.01,
BSE,959081,1,75HDB22,75HDB22,F,0.01,
BSE,959079,1,74RECL24,74RECL24,F,0.01,
BSE,959078,1,75NABARD34,75NABARD34,F,0.01,
BSE,959077,10,USFBNIFTY23,USFBNIFTY23,F,0.01,
BSE,959076,1,860ABFRL22,860ABFRL22,F,0.01,
BSE,959075,1,750HDB22,750HDB22,F,0.01,
BSE,959073,1,1318OCIPL22,1318OCIPL22,F,0.01,
BSE,959072,1,850SBIPER,850SBIPER,F,0.01,
BSE,959070,1,0TRIL22,0TRIL22,F,0.01,
BSE,959068,1,742PFCL24,742PFCL24,F,0.01,
BSE,959066,1,954TML24,954TML24,F,0.01,
BSE,959065,1,931TML23,931TML23,F,0.01,
BSE,959064,1,927TML23,927TML23,F,0.01,
BSE,959061,1,74011KMPL22,74011KMPL22,F,0.01,
BSE,959060,3,749PGCIL34,749PGCIL34,F,0.01,
BSE,959059,4,749PGCIL29,749PGCIL29,F,0.01,
BSE,959058,4,749PGCIL24,749PGCIL24,F,0.01,
BSE,959056,1,766BFL24,766BFL24,F,0.01,
BSE,959055,1,76SCPSL23,76SCPSL23,F,0.01,
BSE,959054,1,735BFL22,735BFL22,F,0.01,
BSE,959053,1,709RECL22A,709RECL22A,F,0.01,
BSE,959052,1,755IRFC29,755IRFC29,F,0.01,
BSE,959051,1,975MFL22C,975MFL22C,F,0.01,
BSE,959050,1,755MMFSL22,755MMFSL22,F,0.01,
BSE,959049,1,5JCL23,5JCL23,F,0.01,
BSE,959045,1,739AIAHL29A,739AIAHL29A,F,0.01,
BSE,959043,100000,1285AFSL26,1285AFSL26,F,0.01,
BSE,959042,1,88LTICL29,88LTICL29,F,0.01,
BSE,959041,1,805HDFCL29,805HDFCL29,F,0.01,
BSE,959039,1,1295VFPL25,1295VFPL25,F,0.01,
BSE,959037,1,1055JMCPI22,1055JMCPI22,F,0.01,
BSE,959036,1,741IOCL29,741IOCL29,F,0.01,
BSE,959035,1,735PFCL22A,735PFCL22A,F,0.01,
BSE,959034,1,879JSL29,879JSL29,F,0.01,
